,label,nbPixels,meanB0,varB0,mean__012019,nan___012019,mean_div_std,mean__022019,nan___022019,mean_div_std,mean__032019,nan___032019,mean_div_std,mean__042019,nan___042019,mean_div_std,mean__052019,nan___052019,mean_div_std,mean__062019,nan___062019,mean_div_std,mean__072019,nan___072019,mean_div_std,mean__082019,nan___082019,mean_div_std,mean__092019,nan___092019,mean_div_std,mean__102019,nan___102019,mean_div_std,mean__112019,nan___112019,mean_div_std,mean__122019,nan___122019,mean_div_std,mean__012020,nan___012020,mean_div_std,mean__022020,nan___022020,mean_div_std,mean__032020,nan___032020,mean_div_std,mean__042020,nan___042020,mean_div_std,mean__052020,nan___052020,mean_div_std,mean__062020,nan___062020,mean_div_std,mean__072020,nan___072020,mean_div_std,mean__082020,nan___082020,mean_div_std,mean__092020,nan___092020,mean_div_std,mean__102020,nan___102020,mean_div_std,mean__112020,nan___112020,mean_div_std,mean__122020,nan___122020,mean_div_std,mean__012021,nan___012021,mean_div_std,mean__022021,nan___022021,mean_div_std,mean__032021,nan___032021,mean_div_std,mean__042021,nan___042021,mean_div_std,mean__052021,nan___052021,mean_div_std,mean__062021,nan___062021,mean_div_std,mean__072021,nan___072021,mean_div_std,mean__082021,nan___082021,mean_div_std,mean__092021,nan___092021,mean_div_std,mean__102021,nan___102021,mean_div_std,mean__112021,nan___112021,mean_div_std,mean__122021,nan___122021,mean_div_std,mean__012022,nan___012022,mean_div_std,mean__022022,nan___022022,mean_div_std,mean__032022,nan___032022,mean_div_std
74,18269,211,0.22629588842392,0.000103332880826,0.0533,0,2.8549,0.0573,0,2.0456,0.061,0,1.994,0.071,0,2.4441,0.1364,0,1.945,0.152,0,2.9527,0.1648,0,2.2799,0.171,0,3.0908,0.1641,0,2.8653,0.1656,0,3.1837,0.1395,0,2.4682,0.0884,0,3.0891,0.0608,0,2.8913,0.0578,0,2.2549,0.0597,0,2.4768,0.1072,0,1.6612,0.092,0,3.0761,0.1463,0,3.196,0.1832,0,3.2213,0.1464,0,3.1018,0.149,0,2.6635,0.1431,0,2.241,0.0953,0,3.3897,0.0612,0,3.3463,0.0533,0,2.3175,0.0525,0,2.3261,0.0675,0,2.7726,0.0823,0,2.1241,0.1091,0,2.2165,0.1288,0,2.8901,0.0994,0,2.6459,0.1391,0,3.3957,0.1838,0,3.1659,0.1388,0,2.7216,0.1031,0,2.4912,0.0652,0,2.6147,0.0528,0,2.4187,0.047,0,2.3039,0.0599,0,1.633
75,18780,231,0.207326084375381,9.1685418738e-05,0.0411,0,2.2103,0.0378,0,2.2059,0.0403,0,2.7363,0.0687,0,3.2194,0.1402,0,2.1406,0.141,0,2.5877,0.1633,0,2.0603,0.1141,0,2.3931,0.1151,0,2.1251,0.1141,0,3.4038,0.1024,0,3.0948,0.0595,0,4.1286,0.0488,0,3.0772,0.045,0,2.318,0.0527,0,2.4811,0.0633,0,3.0259,0.0782,0,3.5929,0.1621,0,3.0834,0.1554,0,2.6174,0.0987,0,1.9749,0.1054,0,1.6518,0.1052,0,1.5437,0.0621,0,2.4827,0.0496,0,1.615,0.0445,0,1.6717,0.0486,0,1.678,0.0562,0,1.6053,0.0664,0,2.3786,0.1,0,3.4031,0.1162,0,2.9463,0.0901,0,2.4656,0.1339,0,3.1783,0.1665,0,2.5212,0.11,0,3.0145,0.0724,0,2.9831,0.0474,0,2.5349,0.0415,0,2.3354,0.0399,0,2.6299,0.0324,0,2.6812
76,22162,161,0.233547732234001,0.000129550695419,0.039,0,2.3355,0.0359,0,2.6828,0.0436,0,2.6012,0.0736,0,3.7101,0.1155,0,2.0423,0.1744,0,3.7819,0.1758,0,2.8519,0.1219,0,3.1247,0.0846,0,3.1729,0.1053,0,3.4103,0.1081,0,3.9993,0.0723,0,3.124,0.0459,0,3.7977,0.0385,0,3.2252,0.0494,0,3.3483,0.0601,0,3.4882,0.0694,0,3.8049,0.1231,0,3.3233,0.1399,0,3.5792,0.083,0,2.7138,0.0829,0,3.5342,0.0861,0,3.4868,0.0607,0,4.5218,0.047,0,2.7524,0.0406,0,2.9842,0.0447,0,2.3653,0.0476,0,3.1661,0.0598,0,3.1424,0.1002,0,4.1018,0.1033,0,3.0903,0.0852,0,3.0534,0.1348,0,3.7644,0.1959,0,2.9346,0.125,0,4.0846,0.0857,0,3.062,0.063,0,3.2304,0.0397,0,2.8582,0.0447,0,2.9598,0.0446,0,3.2657
77,22571,258,0.270974487066269,0.001023207209073,0.0837,0,2.2992,0.0645,0,2.461,0.0789,0,2.3267,0.0773,0,2.5101,0.1342,0,2.2596,0.1587,0,2.4037,0.1717,0,2.6213,0.1767,0,3.2283,0.1524,0,2.4903,0.1824,0,3.7934,0.1301,0,2.751,0.1118,0,3.1093,0.0773,0,2.9594,0.0781,0,2.4094,0.0844,0,2.1701,0.0974,0,1.8143,0.0992,0,2.3303,0.1643,0,2.0777,0.1737,0,2.948,0.1496,0,2.1738,0.1504,0,2.7648,0.1626,0,2.2753,0.1056,0,3.0556,0.0736,0,2.2342,0.0614,0,2.8062,0.061,0,2.328,0.0863,0,2.6192,0.0898,0,1.6475,0.1232,0,2.2522,0.1314,0,2.4907,0.1099,0,2.1154,0.137,0,3.4538,0.1757,0,2.8375,0.1373,0,2.8106,0.1143,0,2.4303,0.0786,0,2.42,0.0719,0,1.7182,0.0629,0,1.8769,0.0743,0,2.2067
78,22552,109,0.261799812316895,0.000683457765263,0.0476,0,2.4281,0.0471,0,2.4695,0.0509,0,2.6116,0.0684,0,3.0028,0.1159,0,2.0091,0.1798,0,3.6404,0.1728,0,2.5692,0.1197,0,3.3136,0.1152,0,3.2072,0.1053,0,3.306,0.1199,0,3.5538,0.0915,0,3.4501,0.0564,0,3.1488,0.0489,0,2.6092,0.0594,0,3.1266,0.0721,0,2.9078,0.0742,0,2.6298,0.116,0,3.7045,0.145,0,2.8015,0.0999,0,2.2134,0.1038,0,3.1835,0.1211,0,2.4718,0.0715,0,2.742,0.0558,0,2.8815,0.0508,0,2.5651,0.05,0,2.1498,0.0602,0,3.2706,0.0676,0,2.4318,0.1068,0,3.9279,0.1002,0,3.4655,0.0933,0,2.3976,0.1511,0,4.227,0.1851,0,1.9604,0.1409,0,3.0631,0.0943,0,2.5553,0.0652,0,2.9916,0.0582,0,2.704,0.0521,0,2.7976,0.0509,0,2.5877
79,19560,341,0.29050624370575,0.002283971523866,0.0662,0,2.0575,0.0647,0,1.9317,0.0656,0,1.9248,0.0761,0,2.2112,0.1161,0,2.4716,0.1623,0,3.1324,0.1689,0,3.1611,0.1491,0,2.9682,0.1299,0,2.2301,0.148,0,3.1153,0.1411,0,2.7537,0.1051,0,3.4853,0.0692,0,2.1739,0.0615,0,1.9741,0.0711,0,1.9245,0.0863,0,2.3348,0.0726,0,2.7031,0.1356,0,3.323,0.1502,0,2.6908,0.1254,0,2.5229,0.1323,0,2.8104,0.1213,0,2.6472,0.0855,0,2.6262,0.0687,0,1.9617,0.0608,0,2.2104,0.0607,0,2.0365,0.0759,0,2.4727,0.0813,0,2.5094,0.117,0,3.0137,0.1098,0,2.7532,0.0935,0,2.3884,0.1435,0,3.486,0.1642,0,3.2033,0.148,0,3.9651,0.0983,0,2.7247,0.0777,0,2.2864,0.0655,0,2.2753,0.0613,0,2.1143,0.0642,0,1.9739
80,19790,270,0.259472906589508,0.001183477928862,0.0742,0,2.3292,0.0742,0,2.2122,0.0693,0,2.1014,0.0776,0,2.9018,0.1731,0,1.6711,0.1593,0,2.6445,0.1647,0,2.6168,0.1935,0,2.173,0.1678,0,2.3484,0.1487,0,3.8137,0.0989,0,3.0667,0.0788,0,3.0829,0.0616,0,2.8473,0.0619,0,2.6235,0.0684,0,2.9833,0.0742,0,2.6298,0.0772,0,2.9359,0.1817,0,2.3248,0.1893,0,3.1832,0.154,0,2.2274,0.1404,0,2.4766,0.1507,0,2.5707,0.0892,0,3.351,0.0654,0,3.1524,0.058,0,3.0143,0.0563,0,2.7923,0.0716,0,2.3556,0.0695,0,2.9216,0.1378,0,2.3378,0.1377,0,2.5557,0.0997,0,2.6689,0.1534,0,3.2084,0.171,0,2.8588,0.133,0,2.9373,0.0876,0,3.0231,0.0636,0,3.1276,0.0572,0,2.3895,0.0525,0,2.4415,0.0557,0,2.505
81,23715,160,0.397727012634277,0.003943245392293,0.1042,0,3.0694,0.1166,0,2.6573,0.1,0,3.8998,0.1174,0,2.6638,0.1419,0,2.9458,0.1771,0,3.7287,0.1985,0,2.5438,0.2096,0,2.5297,0.167,0,2.8696,0.17,0,3.1213,0.1525,0,3.808,0.1424,0,3.8006,0.1103,0,3.8163,0.1125,0,2.4951,0.1313,0,3.3866,0.1467,0,2.6153,0.1267,0,3.0488,0.1615,0,2.8486,0.1933,0,3.6299,0.1689,0,1.954,0.1639,0,3.294,0.1821,0,3.1348,0.1307,0,3.9682,0.1225,0,2.4161,0.1129,0,2.6647,0.0998,0,2.2414,0.1167,0,3.5883,0.1127,0,2.5842,0.1399,0,2.5674,0.1481,0,2.7495,0.111,0,2.9007,0.1484,0,4.1254,0.1786,0,2.7736,0.1564,0,2.8514,0.1302,0,2.9205,0.1153,0,3.0696,0.1029,0,3.0452,0.1002,0,2.9495,0.1277,0,2.4187
82,23346,131,0.222762674093246,0.000488486664835,0.0713,0,2.1787,0.0523,0,2.7134,0.0633,0,3.859,0.0741,0,2.9937,0.1746,0,2.2797,0.1795,0,2.3121,0.1517,0,3.3499,0.1099,0,3.7336,0.1216,0,2.8075,0.1287,0,3.6429,0.1083,0,2.787,0.0716,0,3.3164,0.0516,0,2.2461,0.051,0,2.4203,0.0585,0,2.5473,0.0523,0,3.2087,0.0743,0,3.2411,0.1927,0,3.2975,0.1671,0,3.1015,0.1102,0,2.9956,0.1177,0,2.4238,0.1076,0,2.9265,0.076,0,2.9224,0.0541,0,2.7275,0.0467,0,2.4799,0.0439,0,2.3289,0.0631,0,2.7561,0.0559,0,2.9713,0.0963,0,3.8069,0.1031,0,3.2469,0.0896,0,2.6216,0.1109,0,3.2763,0.1323,0,2.7548,0.1066,0,4.4419,0.0665,0,2.9862,0.0496,0,2.9817,0.0428,0,2.6301,0.0413,0,2.4288,0.0358,0,3.0411
83,24074,105,0.334680467844009,0.001156953629106,0.0801,0,2.762,0.0772,0,3.4494,0.071,0,3.4325,0.0841,0,3.9336,0.1294,0,2.1273,0.1573,0,2.7965,0.1562,0,2.0743,0.1837,0,3.6665,0.1559,0,3.0277,0.1658,0,4.0539,0.146,0,3.8683,0.112,0,3.3398,0.0992,0,3.2352,0.0813,0,3.2355,0.0961,0,4.1019,0.0905,0,3.0297,0.0871,0,3.9204,0.1219,0,3.025,0.1565,0,4.4154,0.1447,0,2.8003,0.1334,0,2.7294,0.1542,0,4.1854,0.1055,0,2.8651,0.0897,0,2.6101,0.0814,0,3.6789,0.0748,0,2.6993,0.0862,0,3.3744,0.0744,0,3.3853,0.0994,0,3.1392,0.1157,0,3.6816,0.1033,0,3.6639,0.1456,0,3.4295,0.1853,0,2.5564,0.1327,0,3.4977,0.1065,0,3.254,0.0818,0,3.5374,0.0712,0,2.5668,0.0669,0,3.3186,0.0524,0,2.4516
84,24244,106,0.234635755419731,0.000170612329384,0.0561,0,2.2841,0.0593,0,1.915,0.0682,0,2.2905,0.0694,0,2.9127,0.1854,0,1.7044,0.1655,0,3.3719,0.1948,0,2.8187,0.1459,0,2.6129,0.1225,0,3.1397,0.102,0,2.3773,0.1161,0,3.1356,0.0787,0,1.9252,0.0552,0,2.949,0.0506,0,2.3574,0.0668,0,2.635,0.0803,0,2.3148,0.0787,0,2.5572,0.1449,0,2.0718,0.2077,0,2.481,0.1399,0,2.9333,0.1247,0,2.9284,0.106,0,2.5351,0.076,0,3.3155,0.0642,0,2.551,0.0582,0,2.0028,0.0551,0,2.0499,0.0598,0,2.8405,0.0619,0,3.1206,0.1291,0,2.729,0.1166,0,3.5988,0.1031,0,2.4354,0.1815,0,2.2348,0.1793,0,2.9495,0.1254,0,3.2837,0.0911,0,2.4093,0.0624,0,2.6131,0.0496,0,2.9082,0.0468,0,2.6894,0.0408,0,2.5989
85,26307,103,0.243412405252457,0.00020060352108,0.0554,0,2.4099,0.0525,0,2.7343,0.0501,0,3.2431,0.0662,0,3.2315,0.1247,0,2.4157,0.1281,0,3.0527,0.143,0,3.196,0.1499,0,2.8809,0.1384,0,2.0561,0.1198,0,2.8869,0.1053,0,2.9968,0.0836,0,2.8354,0.0585,0,3.3118,0.0584,0,2.4858,0.059,0,4.2306,0.0825,0,3.2954,0.0778,0,3.9743,0.1587,0,2.785,0.1744,0,2.7706,0.1716,0,2.1323,0.1861,0,2.7268,0.1592,0,3.375,0.0803,0,4.6694,0.0663,0,2.3907,0.0669,0,2.4711,0.0854,0,1.8731,0.0892,0,1.9495,0.0831,0,3.8509,0.1174,0,2.892,0.1193,0,4.0863,0.0989,0,4.0028,0.175,0,3.0333,0.2288,0,3.0807,0.1463,0,3.5912,0.0787,0,2.7852,0.0688,0,3.4425,0.045,0,3.8117,0.0428,0,2.9087,0.0403,0,1.9717
86,25012,259,0.273725688457489,0.001018753391691,0.0607,0,2.4968,0.0612,0,2.3869,0.0625,0,2.7958,0.0765,0,2.623,0.1569,0,1.713,0.1813,0,2.4404,0.1986,0,1.8013,0.1639,0,2.8118,0.1604,0,2.8097,0.1455,0,2.9236,0.1152,0,2.8318,0.0965,0,2.7592,0.0719,0,2.5206,0.0696,0,2.0979,0.082,0,3.1381,0.0764,0,2.3234,0.0722,0,2.7361,0.1307,0,3.176,0.1623,0,2.7429,0.1191,0,2.4121,0.1258,0,3.0681,0.1337,0,2.8584,0.0873,0,3.0318,0.0781,0,3.0974,0.0656,0,2.876,0.0596,0,2.7063,0.081,0,2.4776,0.0605,0,2.4848,0.1096,0,3.6066,0.1067,0,3.8049,0.0957,0,2.659,0.1378,0,3.3768,0.1777,0,3.0782,0.126,0,2.9537,0.0957,0,2.8355,0.0774,0,3.2672,0.059,0,3.6078,0.0537,0,3.7798,0.0474,0,2.3104
87,27465,115,0.258843302726746,0.000919873244129,0.0671,0,2.2455,0.0544,0,2.4694,0.064,0,2.5496,0.0752,0,2.8991,0.1093,0,1.5717,0.1205,0,4.0901,0.1639,0,3.9652,0.1481,0,4.1049,0.1323,0,3.5579,0.1393,0,3.5826,0.1031,0,2.2852,0.087,0,3.708,0.0666,0,2.9503,0.0647,0,2.8299,0.067,0,2.5801,0.075,0,2.8816,0.0812,0,2.5259,0.1235,0,2.828,0.1829,0,3.9248,0.125,0,3.444,0.1368,0,2.853,0.129,0,2.5412,0.0821,0,3.4778,0.0573,0,2.911,0.0543,0,3.523,0.0465,0,2.3252,0.0656,0,2.755,0.0692,0,3.1008,0.1137,0,4.5348,0.115,0,3.7084,0.1094,0,3.365,0.1491,0,5.2041,0.1743,0,3.2942,0.1317,0,3.7587,0.101,0,4.2179,0.0737,0,2.6129,0.0579,0,2.4808,0.0504,0,2.1555,0.0462,0,2.4735
88,28571,310,0.242870181798935,0.000768229423556,0.068,0,1.8256,0.0641,0,1.724,0.0696,0,1.4546,0.0889,0,1.8086,0.1408,0,2.0208,0.1488,0,2.4724,0.1558,0,2.6206,0.1449,0,3.0276,0.1426,0,2.5903,0.1272,0,2.6208,0.1043,0,2.3593,0.0902,0,1.6106,0.0828,0,1.971,0.0839,0,1.5046,0.0803,0,1.106,0.0951,0,1.304,0.0904,0,1.6398,0.1383,0,1.7314,0.1265,0,1.7495,0.0964,0,1.4986,0.0944,0,1.7031,0.0918,0,1.8629,0.069,0,1.279,0.0577,0,1.2786,0.0569,0,1.1237,0.0466,0,1.0177,0.0563,0,1.0894,0.0856,0,1.5421,0.1081,0,1.7646,0.137,0,2.5308,0.0875,0,1.5963,0.1245,0,2.6089,0.1517,0,2.2112,0.1134,0,2.1062,0.0972,0,1.9052,0.0663,0,1.5533,0.0459,0,1.6799,0.044,0,1.0964,0.0447,0,1.0791
